refArea,EndDate,StartDate,structure,Value,Observation URI,references,Month,publisher,Item Code,Year,dataset,Item
http://dbpedia.org/resource/Lebanon,3/31/2007,3/1/2007,,73.489521,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-March-2007,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,23012,2007,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,3/31/2008,3/1/2008,,80.763994,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-March-2008,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,23012,2008,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,3/31/2009,3/1/2009,,82.45895,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-March-2009,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,23012,2009,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,3/31/2010,3/1/2010,,86.166585,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-March-2010,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,23012,2010,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,3/31/2011,3/1/2011,,90.410382,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-March-2011,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,23012,2011,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,3/31/2012,3/1/2012,,93.986069,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-March-2012,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,23012,2012,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,3/31/2013,3/1/2013,,102.852886,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-March-2013,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,23012,2013,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,3/31/2014,3/1/2014,,104.872843,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-March-2014,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,23012,2014,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,3/31/2015,3/1/2015,,101.325197,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-March-2015,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,23012,2015,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,3/31/2016,3/1/2016,,97.707757,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-March-2016,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,23012,2016,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,3/31/2017,3/1/2017,,102.705802,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-March-2017,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,23012,2017,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,3/31/2018,3/1/2018,,108.201408,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-March-2018,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,23012,2018,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,3/31/2019,3/1/2019,,112.619181,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-March-2019,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,23012,2019,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,3/31/2020,3/1/2020,,132.280184,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-March-2020,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,23012,2020,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,3/31/2021,3/1/2021,,341.095859,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-March-2021,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,23012,2021,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,3/31/2022,3/1/2022,,1051.009548,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-March-2022,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,23012,2022,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,3/31/2023,3/1/2023,,3824.036393,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-March-2023,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,23012,2023,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2000,5/1/2000,,67.127619,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-May-2000,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23012,2000,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2001,5/1/2001,,66.885395,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-May-2001,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23012,2001,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2002,5/1/2002,,67.23111,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-May-2002,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23012,2002,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2003,5/1/2003,,68.275033,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-May-2003,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23012,2003,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2004,5/1/2004,,69.256892,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-May-2004,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23012,2004,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2005,5/1/2005,,69.511857,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-May-2005,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23012,2005,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2006,5/1/2006,,70.105159,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-May-2006,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23012,2006,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2007,5/1/2007,,74.648763,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-May-2007,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23012,2007,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2008,5/1/2008,,82.21786,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-May-2008,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23012,2008,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2009,5/1/2009,,82.545327,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-May-2009,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23012,2009,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2010,5/1/2010,,86.568796,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-May-2010,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23012,2010,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2011,5/1/2011,,91.434324,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-May-2011,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23012,2011,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2012,5/1/2012,,94.165605,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-May-2012,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23012,2012,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2013,5/1/2013,,101.203942,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-May-2013,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23012,2013,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2014,5/1/2014,,104.421194,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-May-2014,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23012,2014,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2015,5/1/2015,,101.020021,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-May-2015,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23012,2015,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2016,5/1/2016,,98.547045,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-May-2016,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23012,2016,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2017,5/1/2017,,102.772925,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-May-2017,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23012,2017,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2018,5/1/2018,,109.472768,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-May-2018,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23012,2018,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2019,5/1/2019,,113.285003,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-May-2019,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23012,2019,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2020,5/1/2020,,177.326712,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-May-2020,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23012,2020,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2021,5/1/2021,,389.819379,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-May-2021,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23012,2021,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2022,5/1/2022,,1214.024938,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-May-2022,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23012,2022,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2023,5/1/2023,,4373.102727,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-May-2023,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23012,2023,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,11/30/2000,11/1/2000,,67.007811,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-November-2000,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,November,Food and Agriculture Organization,23012,2000,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,11/30/2001,11/1/2001,,66.762458,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-November-2001,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,November,Food and Agriculture Organization,23012,2001,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,11/30/2002,11/1/2002,,67.818079,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-November-2002,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,November,Food and Agriculture Organization,23012,2002,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,11/30/2003,11/1/2003,,68.705984,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-November-2003,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,November,Food and Agriculture Organization,23012,2003,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,11/30/2004,11/1/2004,,69.831792,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-November-2004,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,November,Food and Agriculture Organization,23012,2004,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,11/30/2005,11/1/2005,,69.012955,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-November-2005,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,November,Food and Agriculture Organization,23012,2005,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,11/30/2006,11/1/2006,,71.515585,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-November-2006,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,November,Food and Agriculture Organization,23012,2006,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,11/30/2007,11/1/2007,,78.126492,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-November-2007,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,November,Food and Agriculture Organization,23012,2007,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,11/30/2008,11/1/2008,,83.597818,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-November-2008,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,November,Food and Agriculture Organization,23012,2008,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,11/30/2009,11/1/2009,,85.665417,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-November-2009,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,November,Food and Agriculture Organization,23012,2009,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,11/30/2010,11/1/2010,,89.337054,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-November-2010,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,November,Food and Agriculture Organization,23012,2010,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,11/30/2011,11/1/2011,,92.542995,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-November-2011,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,November,Food and Agriculture Organization,23012,2011,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,11/30/2012,11/1/2012,,102.031857,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-November-2012,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,November,Food and Agriculture Organization,23012,2012,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,11/30/2013,11/1/2013,,102.683366,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-November-2013,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,November,Food and Agriculture Organization,23012,2013,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,11/30/2014,11/1/2014,,103.593652,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-November-2014,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,November,Food and Agriculture Organization,23012,2014,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,11/30/2015,11/1/2015,,99.557943,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-November-2015,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,November,Food and Agriculture Organization,23012,2015,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,11/30/2016,11/1/2016,,101.326309,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-November-2016,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,November,Food and Agriculture Organization,23012,2016,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
